33763,3
-0.00906537193804979,-0.00930959731340408,0.0012092039687559
-0.00624291459098458,-0.0129079353064299,0.00376979936845601
0.00120700895786285,-0.00808453373610973,0.00133667851332575
0.00413434440270066,-0.00299880537204444,-0.00247245142236352
0.00449807848781347,-0.00682022189721465,0.0026116045191884
0.00547325937077403,-0.0132484277710319,-0.000803708215244114
-0.00050478836055845,-0.0161147508770227,0.00136448489502072
-0.00497346976771951,-0.00634919852018356,0.00525192823261023
-0.00295225204899907,0.00344972615130246,-0.00148431188426912
0.00350552657619119,-0.00327792065218091,-0.000613734708167613
0.00304184248670936,-0.0116942776367068,0.00476558040827513
0.00230987183749676,-0.0098052155226469,0.000814787636045367
-0.00407263915985823,-0.00375274429097772,0.000452932057669386
-0.00803657155483961,-0.000349186826497316,0.0058599142357707
0.000231741985771805,-0.00341466208919883,-0.00189181615132838
0.00199633371084929,-0.00867596175521612,-0.00480288127437234
-0.00108981411904097,-0.00787700153887272,0.00318515324033797
-0.00439728330820799,-0.00660163350403309,0.00244739162735641
-0.00109161448199302,-0.00495860073715448,-0.00325986207462847
0.000897582736797631,-0.000837625761050731,-0.00605982122942805
0.00150989682879299,-0.000586466281674802,0.00241953879594803
0.00116906664334238,-0.0112036792561412,0.000452129665063694
-0.0047453036531806,-0.0112534202635288,-0.00669261487200856
-0.00807174295186996,-0.00533532863482833,0.000331881223246455
0.00150818633846939,-0.007859256118536,0.00325268832966685
0.00242780265398324,-0.00748902885243297,0.00238466332666576
0.00073420163244009,-0.00235252408310771,-0.00166753272060305
0.00381636037491262,-0.000925454660318792,-0.00204537529498339
-0.000616383971646428,-0.00698591163381934,-0.00104549899697304
-0.00074748822953552,-0.0123284738510847,-0.0026215985417366
-0.000117601899546571,-0.00727078085765243,0.00132163648959249
-0.00142225588206202,0.000397168449126184,-0.00145263678859919
-0.00296478252857924,-0.00121171667706221,-0.00634334841743112
-0.00373880797997117,-0.00679446151480079,-0.00134428380988538
-0.00278069986961782,-0.00970198307186365,0.00210785563103855
-0.0035593758802861,-0.00989719480276108,0.000202171228011139
-0.00147041457239538,-0.00719336234033108,0.000431535096140578
0.00192091893404722,0.00130260642617941,0.00524453865364194
-0.00182746106293052,0.0031773503869772,0.00412658741697669
-0.00102788349613547,-0.00317545467987657,-0.00124784582294524
-0.000319976592436433,-0.00338446535170078,-0.00354877184145153
-0.00123062345664948,-0.00283113331533968,0.00082678283797577
0.00163392664398998,-0.00245183426886797,0.00475183967500925
-0.0024084011092782,-0.00575331458821893,0.00372047512792051
-0.00602894369512796,-0.0154918944463134,0.00263662310317159
-0.00617576390504837,-0.0122576588764787,0.000261985958786681
-0.00740597536787391,-0.00826889835298061,-0.00336193339899182
-0.00441782269626856,-0.0103025110438466,-5.6457440223312e-05
-0.00294293672777712,-0.00719489715993404,-0.00155910442117602
-0.00690049631521106,-0.00792599096894264,-0.00149387051351368
-0.00744462944567204,-0.0114775877445936,0.0055350037291646
-0.00414306344464421,-0.00652666902169585,0.00370041420683265
-0.00528754992410541,-0.00259267981164157,-0.00288040889427066
-0.00335598760284483,-0.00716155115514994,-0.00429414305835962
-0.000303536187857389,-0.00769744906574488,-0.000611696916166693
-0.000474951404612511,2.89495346805779e-05,0.00520288199186325
-0.00560561800375581,-0.000471276551252231,0.00406418973580003
-0.00849756877869368,-0.0107668926939368,0.00565224280580878
-0.00186454295180738,-0.00672902632504702,0.00605399813503027
0.000319245998980477,-0.0056420941837132,-0.00382966082543135
-0.00409746309742332,-0.00833242479711771,-0.00535935908555984
0.00125379709061235,-0.000842647743411362,-0.00485549028962851
0.00485884165391326,-0.000569757190532982,-0.000848599709570408
-0.00195602979511023,-0.0043766126036644,-0.000523806316778064
-0.00430260924622416,-0.00506013352423906,-0.000643074221443385
-0.00340261217206717,-0.0044813952408731,0.00671557383611798
-0.00507137970998883,-0.00260249036364257,0.00560439005494118
-0.00233547645621002,3.18436032102909e-05,0.000722472905181348
0.000333525618771091,-0.00366827566176653,0.00371141778305173
-0.000781287671998143,-0.0068374271504581,0.00293741561472416
0.000769954232964665,-0.00601097475737333,-0.00179797213058919
-0.00315973721444607,-0.00258198101073503,0.000392781046684831
-0.00602271920070052,-0.00532761448994279,0.00348920142278075
-0.00313932402059436,-0.0132224522531033,0.0018182018538937
-0.000577956903725863,-0.0151221789419651,-0.00282965856604278
-0.00161186617333442,-0.0137742841616273,-0.00450554117560387
-0.00164464954286814,-0.0090107936412096,-0.0039857174269855
-0.00312117137946188,-0.00955303013324738,-0.00203788815997541
-0.00657181395217776,-0.00460580550134182,-0.000848920142743737
-0.00878932140767574,-0.00321828294545412,-0.0017464873380959
-0.00195353711023927,-0.00826447736471891,0.00177289999555796
-0.00192530336789787,-0.00282812374643981,0.00134095211979002
-0.00510610081255436,-0.00444736424833536,-0.00512522924691439
0.000397560506826267,-0.00762396771460772,-0.00184506981167942
0.00534347910434008,-0.00969603005796671,-0.0011010569287464
-0.00050900416681543,-0.00847713835537434,-0.00368117890320718
-0.00362649210728705,-0.00765841826796532,-0.00205811741761863
0.00682896375656128,-0.00998839642852545,0.000388031243346632
-0.000917880504857749,-0.00934596732258797,0.00208153529092669
-0.00755270570516586,-0.0128853674978018,-0.00131137762218714
-0.00115984794683754,-0.0128752905875444,-0.000863569788634777
-0.00102438766043633,-0.00639898609369993,0.00283188233152032
-0.00266067683696747,-0.00969189032912254,0.00403750734403729
0.00492533529177308,-0.00858925841748714,0.000804813345894217
0.00674953870475292,-0.00752784730866551,-0.000631579372566193
0.0014526357408613,-0.013770803809166,-0.00155726005323231
0.00128110672812909,-0.0107268374413252,-0.00151128182187676
0.00045744888484478,-0.00984175223857164,-0.00673125591129065
4.98256922583096e-05,-0.00577466934919357,-0.00561537593603134
0.00225932011380792,-0.00772325973957777,0.000186031029443257
0.00110990274697542,-0.0100611029192805,0.00359268090687692
0.000183553289389238,-0.00484308134764433,0.00098509225063026
-0.00263798166997731,-0.00837815459817648,-0.00288527575321496
-0.00145869341213256,-0.00984552316367626,-0.00241114594973624
-0.00215527531690896,-0.00662739388644695,-0.00361633137799799
-0.00560586992651224,-0.0104162897914648,0.00101431459188461
0.00156661518849432,-0.0109395803883672,0.00407688925042748
0.000144961770274676,-0.0107180345803499,0.00437139021232724
-0.0016127711860463,-0.0119760325178504,0.00115628831554204
-0.00254791113547981,-0.00709837768226862,0.000514479237608612
-0.00301539292559028,-0.00266394927166402,0.00330348941497505
-0.00167348491959274,-0.000681668345350772,0.00109689985401928
-0.00217609759420156,0.000141119031468406,-0.000387174572097138
-0.00103121413849294,-0.00501098530367017,-0.00067659851629287
0.00054585631005466,-0.00778375286608934,-0.00261096539907157
-0.000208716141059995,-0.0050604147836566,-0.000622923020273447
-0.00691329082474113,-0.00343888043425977,-0.00129175838083029
-0.00565688218921423,-0.00558484252542257,-0.00381637853570282
0.000225440453505144,-0.0052403281442821,-0.00546281225979328
-0.003083172487095,-0.00553124397993088,-0.0026537049561739
-0.00228554755449295,-0.00617225468158722,-0.00153990252874792
0.00127098907250911,-0.000381520309019834,-0.00197141175158322
-0.00391276367008686,-0.00517691066488624,0.00444885063916445
-0.00829247571527958,-0.00635340670123696,-0.000611676077824086
-0.00490237679332495,-0.00420709792524576,-0.00631475355476141
0.00113512319512665,-0.00964079704135656,-0.000477061345009133
-0.000792918552178889,-0.0123179964721203,0.000343044084729627
-0.00912588834762573,-0.0114247547462583,0.00581222306936979
-0.00518488325178623,-0.00475100567564368,0.00261250953190029
-0.000866147573105991,-0.00493761152029037,-0.00509031675755978
0.00257389340549707,-0.00866733305156231,-0.00324188335798681
0.00294390809722245,-0.0130920773372054,-0.00732634775340557
-0.00692832469940186,-0.0112021397799253,-0.00754111120477319
-0.0103891538456082,0.00228267465718091,-0.00295705092139542
-0.00653064018115401,0.00190732267219573,-0.00453383987769485
0.00369560602121055,-0.00430532824248075,-0.000389639521017671
0.0053069805726409,-0.00771065847948194,0.00442146742716432
-0.00364074064418674,-0.0121081173419952,0.000885299639776349
-0.00745554640889168,-0.00680306786671281,-0.00194273004308343
-0.003648541867733,-0.00458126375451684,-0.00174352340400219
0.00161060655955225,-0.00816131383180618,-0.00194107287097722
-0.00176024762913585,-0.00618784595280886,0.00400892039760947
-0.00574278086423874,-0.00383259705267847,0.00757493125274777
-0.00455426098778844,-0.00394653622061014,0.00271765375509858
-0.00260100793093443,-0.00420139683410525,-0.00139730237424374
-0.00258153909817338,-0.00633852137252688,-0.00301115028560162
-0.000542593712452799,-0.0124190095812082,6.42928134766407e-05
0.00193953735288233,-0.0129591766744852,0.000629912072326988
0.00183862645644695,-0.0118068614974618,0.00158868415746838
-0.000200968352146447,-0.00302163534797728,0.00782917439937592
-0.0044173332862556,4.91451355628669e-05,0.00590458419173956
-0.00419891579076648,-0.00861255079507828,-0.00119447871111333
-0.0032141285482794,-0.00540265999734402,-0.000645768246613443
0.000809719611424953,-0.00526190968230367,0.00150373054202646
-0.000544934009667486,-0.00303083821199834,-0.000370760506484658
-0.000834911072161049,-0.00313275633379817,-0.00570344971492887
0.00367147894576192,-0.01037522777915,-0.00139346264768392
0.00143746577668935,-0.00896239094436169,0.00361588736996055
0.001402233610861,-0.0054526561871171,0.00306286686100066
-0.000607595080509782,-0.0091080367565155,0.00611107144504786
0.000906164001207799,-0.0144730713218451,0.00174604204948992
0.00400767056271434,-0.0106608113273978,5.44526665180456e-05
0.00763492984697223,-0.00755043746903539,0.00545869022607803
0.00595151260495186,-0.00971447862684727,-0.00071081833448261
0.000276402948657051,-0.00485795689746737,0.00100233172997832
0.000499734014738351,0.00238815159536898,0.00517929252237082
-0.00402261316776276,-0.00107821472920477,-0.0039709834381938
-0.0023368545807898,-0.00856762193143368,-0.00623190263286233
-0.00248522474430501,-0.00857841037213802,-0.00459357583895326
-0.00460945023223758,-0.011262558400631,0.00175828044302762
0.00165234343148768,-0.0104670319706202,0.00962043181061745
-0.000405963859520853,-0.00645199744030833,0.00537402275949717
-0.00566230062395334,-0.0036918765399605,-0.00232143956236541
-0.000164901633979753,-0.00525802932679653,-0.00138940254691988
0.000520383473485708,-0.00812556967139244,0.000750954088289291
0.00164699135348201,-0.00470717763528228,0.000454714550869539
0.000560156360734254,-0.007964544929564,-0.0036195064894855
-0.00718095153570175,-0.00824784208089113,-0.00220597139559686
-0.00570387858897448,-0.00724100740626454,0.00175269832834601
-0.00360096688382328,-0.00793085154145956,-0.00116295856423676
-0.00153109221719205,-0.00759148458018899,-0.00185084668919444
0.000542545050848275,-0.00817546620965004,0.000942223181482404
-0.00197927048429847,-0.00543074076995254,0.00226557068526745
-0.00573551189154387,-0.00202572951093316,-6.03176522417925e-05
-0.00666365260258317,-0.00206633820198476,0.00346191134303808
-0.000543922826182097,-0.0054734144359827,0.00699980044737458
-0.00152816623449326,-0.00553426146507263,5.74531077290885e-06
-0.00445956410840154,-0.00644549820572138,-0.00292704161256552
0.00452846148982644,-0.0123926540836692,-0.00132304325234145
0.00741551863029599,-0.00534572266042233,-0.00212289416231215
-0.000758426263928413,0.00316187157295644,-0.00400571385398507
-0.00719034066423774,-0.00800579506903887,-0.00597673468291759
-0.00319494772702456,-0.0131123466417193,-0.00211168243549764
