11227,3
0.00000000000000000,0.00000000000000000,0.00000000000000000
-1.53432408146316024,-1.27428300726635957,92.38102602299322541
-1.21656000726534930,-1.19913816022959741,91.45220559844275954
-1.43280114678028037,-1.19115319948758236,90.59491484440269460
-1.44940176953467570,-0.66063232825125917,90.58357483018787093
-1.71067674922648472,-0.98807788167832977,91.28618551126356806
-1.25341616981547599,-1.22237481020103012,91.69276024286877202
-1.81177861950406882,-1.03478270283501494,89.85739664389721781
-1.19133836789055891,-1.49961566650224598,90.38837457713707124
-1.15718637391126888,-1.68170570422752319,92.20168427159315172
-0.89981529579936637,-0.77010347343736529,91.51037483605107070
-1.54447991199772550,-1.59110904340627690,94.63400512020581345
-1.49044142970469662,-1.47418649884219199,94.21726044378409881
-1.11998380149514198,-0.87201114548623426,91.21484860567092312
-1.22704699780432014,-1.48333212329891162,92.55445924554781811
-1.40084989410134009,-0.93405245041232865,90.63665890462982588
-1.02566313522842134,-0.98809072543193721,90.38688210519089239
-1.70789826624611374,-1.11411304151780044,90.94300142211621107
-0.90763628537900765,-1.03383946351364897,92.00973165335591375
-1.09792754871554421,-1.31547919228728794,93.07927838059703163
-1.43670175430795100,-1.30794696980915393,92.78963949481732243
-1.85933373162531645,-0.82646501682216289,90.38927257706215812
-0.78787670769106077,-1.41320101626248507,91.20781433854413933
-1.29742733831123802,-0.95214586501058818,91.78445847481070530
-1.32911907321881206,-1.04477723857221538,90.02992736587505362
-1.52776707092259012,-1.64288988485442866,91.57131646046863693
-1.79912517051124832,-1.05651203507125047,90.67163844024774733
-1.28455642074144905,-0.91772581107485929,89.09529586629862763
-1.46423328051370283,-1.46437747286935704,92.16841958641290944
-1.44693402968015028,-1.24880134011414756,90.92577154044553822
-1.58216623864846428,-1.24166388998929911,92.10193566786759334
-1.50093696872384275,-1.44326265713125279,91.85245367374636771
-1.51310131657720026,-1.58374315427633827,93.54029419818157010
-1.42188826102937882,-0.88241490423002633,89.39747731249610752
-1.60455858135292972,-1.37488218969643117,91.02174082460996374
-1.23134952935115294,-1.74557220184085549,94.10631951963922859
-1.66666948640882695,-1.08236277490708743,91.26792019215140783
-1.55534848541362658,-1.21074960903088091,89.71779167131856525
-1.59586226750140558,-1.12384136532551904,93.38790540971154996
-1.20059145790674915,-0.99948003110420480,89.64502884788799975
-1.56157906420164383,-0.95132451580482946,91.73197096115389115
-1.58878644993674367,-0.90634153529684192,90.14941955534168017
-1.18413823061697321,-1.69473508758817126,92.51446179188026520
-1.67486266453245669,-1.42599139800310426,92.17500390773882657
-1.32547045527983220,-1.11841790046853995,89.29155689225265746
-1.36595670130065527,-1.36514858204948686,92.80974114240312645
