32356,3
-0.00000035409667349,-0.00000201342473623,-0.00000063021615647
-0.00000246566887204,-0.00000400284086105,-0.00000072846515572
-0.00000466785055135,-0.00000594406821917,-0.00000079825709411
-0.00000565902444868,-0.00000711759322087,-0.00000086878695706
-0.00000686298491881,-0.00000772307388074,-0.00000034625773152
-0.00000669728699143,-0.00000746471809686,0.00000084051016360
-0.00000503847131138,-0.00000647134235193,0.00000200826569574
-0.00000621738813116,-0.00000549368562423,0.00000252058996946
-0.00000648515836273,-0.00000461692315989,0.00000255195269648
-0.00000536994811845,-0.00000407363213093,0.00000221546259765
-0.00000923172289924,-0.00000433548200129,-0.00000070913415467
-0.00001105274119313,-0.00000466621748840,-0.00000523655926507
-0.00000966763123409,-0.00000530914874941,-0.00000829352256085
-0.00000910599145694,-0.00000606429471471,-0.00000863523012294
-0.00000019326622336,-0.00000583162389125,-0.00000955582305961
-0.00000186153947083,-0.00000574001598617,-0.00001197821846821
-0.00000067479183325,-0.00000462381696735,-0.00000506876939343
0.00002476099626250,-0.00000145730867725,0.00000288194174203
0.00003555549992584,0.00000112231446667,0.00000413792188185
0.00003180107577312,0.00000285292040364,0.00000673942849194
0.00003475465480763,0.00000501237658323,0.00000713024545665
0.00005417579576393,0.00000880452771525,-0.00000318766239624
0.00006233130608943,0.00001297301140304,-0.00001789427658511
0.00005511508962965,0.00001619889387954,-0.00003310414582358
0.00006472163423550,0.00002011899749371,-0.00004858061726198
0.00007959390175228,0.00002561677783222,-0.00005796761212555
0.00007510883773568,0.00003046287570511,-0.00007046631704637
0.00007193401120583,0.00003537916016212,-0.00007474416405629
0.00008877811117169,0.00004233979592430,-0.00007124545554474
0.00010794389590147,0.00004999462592654,-0.00007551487714999
0.00012278126402695,0.00005744397227122,-0.00008400232016612
0.00012108491864616,0.00006387008673384,-0.00008831400978135
0.00012280749369140,0.00007099209795098,-0.00009449695494846
0.00013204483741143,0.00007963637301889,-0.00009748796674626
0.00013838379002930,0.00008954986403260,-0.00011512072181892
0.00015601311131674,0.00010107460235113,-0.00013764479333966
0.00017331351072373,0.00011199250772838,-0.00014832215961474
0.00019535482555414,0.00012461272887567,-0.00015953010426238
0.00020533497806536,0.00013724051472159,-0.00015861961932687
0.00023117433748498,0.00015085432466435,-0.00015861000208731
0.00028337842555746,0.00016650438611493,-0.00015951725233898
0.00031940605735973,0.00018243432209453,-0.00016145240557107
0.00035518268301620,0.00019814757272817,-0.00016194400207263
0.00037110675495240,0.00021332073453028,-0.00015450637064472
0.00038816610947919,0.00022784658350379,-0.00013452443032530
0.00042892627285793,0.00024402889167465,-0.00012225671701323
0.00047015674798752,0.00026421628938306,-0.00014039300605741
0.00048338194621081,0.00028404169035598,-0.00015623555217113
0.00049347748155967,0.00030585576169103,-0.00018745178458703
0.00051215279621324,0.00032859048235392,-0.00024166488831837
0.00049780272904716,0.00034732261175536,-0.00026628041831872
0.00048315143747696,0.00036345309102848,-0.00026142464953634
0.00046036236433639,0.00037866932020519,-0.00023897255051896
0.00040017347166870,0.00039147232481080,-0.00020843546517736
0.00037014621498667,0.00040417883725709,-0.00018786654499287
0.00038508164731929,0.00041821577356981,-0.00017163095538332
0.00039901772367962,0.00043307657046238,-0.00016694503448719
0.00041795079095414,0.00044740678944048,-0.00015908609245952
0.00043997883310938,0.00046021127592128,-0.00015173067033219
0.00045445517542776,0.00047653931006121,-0.00016976500977958
0.00049632868109765,0.00049759578865459,-0.00023058349002395
0.00055780135063759,0.00051697863882788,-0.00027775451983592
0.00059948090198287,0.00053201348272669,-0.00025563615826045
0.00058286591568523,0.00054389929650787,-0.00020790794051803
0.00058645599389723,0.00055550664332115,-0.00018642959400294
0.00064166698802283,0.00057486216148241,-0.00018314939202668
0.00066525928780848,0.00059554582339892,-0.00018557098468693
0.00070389895149362,0.00061745324200001,-0.00019384914397336
0.00071941463210407,0.00063737829887829,-0.00020686174620884
0.00072137846163489,0.00066089967679864,-0.00024387248048600
0.00076663116270597,0.00068416538414538,-0.00028772329779633
0.00082986782059661,0.00070550910457598,-0.00031574903170626
0.00083539991492212,0.00072177412133523,-0.00033135434838509
0.00080082361300537,0.00073145021402293,-0.00033441778433819
0.00080839675538593,0.00074612201656021,-0.00033265254884936
0.00085100390783568,0.00076347894300002,-0.00032086800716364
0.00088691683923843,0.00077957537482743,-0.00030958063068912
0.00090463582078681,0.00079878805884459,-0.00033114290653713
0.01102755405980239,0.00000734753177468,-0.00000338981081301
0.01105869072511752,0.00002385614258592,-0.00000308631852540
0.01108960641513042,0.00004040074007366,-0.00000296479499360
0.01111950168313651,0.00005684041352571,-0.00000291842276455
0.01114913590787678,0.00007298182992237,-0.00000169121673441
0.01118164431427475,0.00008939973083548,0.00000074641873392
0.01122162856745926,0.00010786223620102,0.00000265208315720
0.01126063988714947,0.00012821750325693,-0.00000025481158752
0.01129686381110205,0.00014977896621195,-0.00000137570655666
0.01134097268951091,0.00017232298209179,-0.00000003243376597
0.01138532314031631,0.00019559696655195,0.00000003879044205
0.01142371058014412,0.00021753811097940,-0.00000857444732093
0.01146280054983508,0.00023719340710411,-0.00001298263005004
0.01149882548757232,0.00025765649719207,-0.00000575849976010
