32356,3
-0.02317397143427602,-0.02859961572471220,1.58845312513534642
-0.02225075783969300,-0.02911637964335170,1.58841164150368064
-0.02224776243985872,-0.02871158351517921,1.58840314885075529
-0.02223543806387194,-0.02754559761871759,1.58840835110532774
-0.02223379008474626,-0.02687311766877603,1.58841381674820115
-0.02223498158069474,-0.02600398476309354,1.58841766263809880
-0.02222624649786923,-0.02533089569069888,1.58841189463566912
-0.02221495014167495,-0.02535054403503393,1.58838428373860752
-0.02221779217702078,-0.02546495261547018,1.58835371354605792
-0.02225508343880721,-0.02569517842991082,1.58836823503887170
-0.02226456666432863,-0.02613684531081448,1.58836640454446387
-0.02222409320563827,-0.02622962618515929,1.58833967998413761
-0.02220593890093541,-0.02640233310071922,1.58833549862563306
-0.02220273885948930,-0.02648280607022908,1.58834170213742931
-0.02219179326665681,-0.02614799738584406,1.58833221593439777
-0.02219791298706224,-0.02621227320741564,1.58831349051248183
-0.02217622687789297,-0.02588386219036658,1.58829174184252220
-0.02215153851821797,-0.02523317653064926,1.58829096110729373
-0.02217164158126084,-0.02534695540285347,1.58831724027649246
-0.02219895984615892,-0.02561889362712104,1.58833514258172848
-0.02221219831801647,-0.02555347047803260,1.58834127961219251
-0.02221287722078018,-0.02518414568231636,1.58834976134263695
-0.02221261313901515,-0.02506681099879307,1.58835859304038074
-0.02222991555333330,-0.02527130221119906,1.58835827698019161
-0.02223584968450055,-0.02516876821841618,1.58836432464907640
-0.02221825590852079,-0.02486008696161864,1.58835607409722712
-0.02220678990731777,-0.02493667810964425,1.58833887781190874
-0.02221504770027024,-0.02492199533682735,1.58834561403505159
-0.02222868965056716,-0.02456805238531300,1.58837113881866387
-0.02224051612210915,-0.02441480398062510,1.58839147934116642
-0.02224707247193424,-0.02446220688737750,1.58838666047101662
-0.02225596407957151,-0.02460289674048528,1.58839287289573972
-0.02226669922236447,-0.02455165465407623,1.58838387047030238
-0.02229060826094122,-0.02436819950858057,1.58834981878080872
-0.02231229627299006,-0.02420279225850741,1.58832126104731364
-0.02231058723173817,-0.02404952913351437,1.58829943256461692
-0.02231277186494248,-0.02404462114177931,1.58827423260676737
-0.02230918991740906,-0.02388638198951695,1.58825548549854756
-0.02229029923301976,-0.02374581493265900,1.58824913056939243
-0.02226671620794220,-0.02362444671726540,1.58823259940998973
-0.02225613104587963,-0.02340364067525012,1.58821157309958805
-0.02228039234475640,-0.02335487062377244,1.58820673882653374
-0.02228949922653643,-0.02337027128387836,1.58820741917881336
-0.02229761195426347,-0.02336835550964231,1.58822580772324851
-0.02232162019975653,-0.02334959823564837,1.58822550101933846
-0.02234393521867182,-0.02330535383942501,1.58822714763428685
-0.02235551560796816,-0.02318692690625411,1.58823964371448234
-0.02233597523516025,-0.02310783454071891,1.58824711227749771
-0.02233185605436357,-0.02307995053626567,1.58824835914062579
-0.02235754535582338,-0.02310413065906833,1.58824601137799992
-0.02237383191252527,-0.02321625053291712,1.58826216391010844
-0.02237382026143512,-0.02327318917640206,1.58826986667652004
-0.02233967593578491,-0.02325888951092421,1.58828000522217461
-0.02230305136375344,-0.02336461175035196,1.58828776601527188
-0.02229514105376730,-0.02348341927193191,1.58828468059152050
-0.02228685143327632,-0.02350309752803110,1.58828231512998008
-0.02227148150021146,-0.02354187042733484,1.58828466734175855
-0.02224210734449470,-0.02357627247679829,1.58827970652976980
-0.02220403442787764,-0.02362768158747747,1.58825832818667423
-0.02218284746258548,-0.02361933845696361,1.58825772606645121
-0.02218510569643789,-0.02355772617838896,1.58825371231387469
-0.02219352859807097,-0.02357013826805796,1.58822481622625378
-0.02218494801983691,-0.02355396369223695,1.58818893632464087
-0.02217662399638180,-0.02361318185544207,1.58816919600442819
-0.02216685641164430,-0.02370619853998968,1.58815695055966666
-0.02214612091611002,-0.02360657995391239,1.58815873036231192
-0.02214870031744629,-0.02352196675304389,1.58816804982832571
-0.02215372741003342,-0.02346992143073717,1.58816336009770831
-0.02213595256872029,-0.02345233993843261,1.58815422965345543
-0.02211437628987485,-0.02341513128889784,1.58813717695501544
-0.02208935617441021,-0.02340793588338686,1.58813577719022581
-0.02208026371761677,-0.02347038514970451,1.58812303507300578
-0.02207445706192863,-0.02359130743490177,1.58810252232538129
-0.02207528461533646,-0.02376290353254555,1.58808688543402532
-0.02208074074606463,-0.02383343005808955,1.58807262868646748
-0.02208094545101957,-0.02384387897323861,1.58806817462980732
-0.02208818274169034,-0.02387132968753844,1.58805128070762369
-0.02208648488432749,-0.02387742806637681,1.58802265239187412
-0.02209058326480065,-0.02383494065525043,1.58801935555574336
-0.02212682854071566,-0.02384967593040504,1.58801236897176379
-0.02214162069362821,-0.02384677083949993,1.58800568301370415
-0.02214912902502962,-0.02387289124624944,1.58803059088944187
-0.02215640348659704,-0.02389863347468504,1.58803451437081811
-0.02213848680509694,-0.02389432806064294,1.58804478833696483
-0.02212789502792175,-0.02382428792033075,1.58806162649324434
-0.02210561252416492,-0.02372202107120874,1.58807019610107258
-0.02209524750663741,-0.02366534443313584,1.58807930691503651
-0.02209442266400958,-0.02360056703707155,1.58808077038534368
-0.02210747135698935,-0.02354890807591244,1.58807677028347904
-0.02211759789991141,-0.02359658829386641,1.58807241441123792
-0.02211772585212493,-0.02368860322054421,1.58807755801020778
-0.02211790450117833,-0.02370231263319936,1.58807819389295823
-0.02210701929943599,-0.02367119630709433,1.58806747717447139
-0.02210765571483894,-0.02369031739997147,1.58807153554723723
-0.02213904805018138,-0.02364726570971590,1.58808015052456519
-0.02215074806245784,-0.02363001771950643,1.58806688053058198
-0.02213883876903000,-0.02366689535826203,1.58803469700274325
-0.02212726443781558,-0.02364505494943881,1.58801280942629242
-0.02211715732005268,-0.02364498923040360,1.58801889950756259
-0.02212926206479052,-0.02363553101861650,1.58802988712698334
-0.02213202420173644,-0.02360759499312104,1.58804405406157190
-0.02212888756119269,-0.02365453808832035,1.58805940279196389
-0.02212742288278540,-0.02365466289341950,1.58807507849147833
-0.02213678652952259,-0.02354040448802484,1.58809638143019094
-0.02216137840410439,-0.02346065397440365,1.58809722826857702
-0.02217275619330884,-0.02342936563282311,1.58808856074192528
-0.02216584968309903,-0.02341476582958516,1.58809016430668204
-0.02215280102111995,-0.02341942665878654,1.58809508218405337
-0.02214684108941226,-0.02345751192649184,1.58810027183122693
-0.02214006705790561,-0.02346791285976521,1.58810333967425987
-0.02211776770906609,-0.02346078304614656,1.58811310265177941
-0.02211792775843371,-0.02346252832357665,1.58811127814231878
-0.02211462600238746,-0.02347251304391167,1.58810740246173032
-0.02210393011652473,-0.02353082537516233,1.58811305718471840
-0.02211380824952971,-0.02354829216394030,1.58810997199829385
-0.02211782661752916,-0.02357382916025436,1.58810284922488409
-0.02211107763464280,-0.02365756380497117,1.58810307776262216
-0.02209612985648289,-0.02364881824927817,1.58809530703853152
-0.02209385275317854,-0.02355208003697587,1.58806971816714682
-0.02209561402026243,-0.02351065399700419,1.58807295083124922
-0.02208760799628917,-0.02348114966701585,1.58809506383268917
-0.02206986141991550,-0.02346440891769624,1.58809859682393606
-0.02205031596275564,-0.02355587593586587,1.58809107175777586
-0.02205302363513760,-0.02363407869816888,1.58808688260237796
-0.02205777993092589,-0.02363695431320124,1.58808272497254599
-0.02203471463274293,-0.02362607857338842,1.58808829439322352
-0.02202761034100031,-0.02365025723783253,1.58810083050090078
-0.02203475458440161,-0.02365541228712440,1.58811579999591235
-0.02203866129943761,-0.02368137302990687,1.58811045392681360
-0.02203336419945765,-0.02373488428915822,1.58810026295023188
-0.02201778565197525,-0.02372236109311951,1.58813389074311506
-0.02202555569981579,-0.02368269738748776,1.58815336945688035
-0.02205002790600893,-0.02369909591936234,1.58814106558380663
-0.02208158481726292,-0.02377414575385932,1.58812839164360931
-0.02210656766734842,-0.02383383459515999,1.58812420612669447
-0.02210744175910564,-0.02385915811635065,1.58811527834153177
-0.02210162821167765,-0.02390937395498000,1.58810733803532544
-0.02209629346131954,-0.02393863398749498,1.58810900582902703
-0.02207812864961415,-0.02393326904167926,1.58809698089095019
-0.02207056561099865,-0.02392841939884395,1.58807976280250918
-0.02207605311869236,-0.02391988995811877,1.58806818085400669
-0.02209574337091410,-0.02387071963123709,1.58806855715472706
-0.02210368540667112,-0.02386221849361899,1.58807962420427384
-0.02208823097189108,-0.02391320252406045,1.58809996249984686
-0.02208814355009821,-0.02395334585154630,1.58812194956916874
-0.02208506137517906,-0.02396025920166210,1.58812455739779157
-0.02209010003687407,-0.02393719867096875,1.58809861645344852
-0.02211456186165258,-0.02398380361562123,1.58808027759802028
-0.02211923440519978,-0.02400884303818208,1.58807205796499273
-0.02211444381800465,-0.02395278755164483,1.58805672286155120
-0.02212079347901151,-0.02390512929666937,1.58804727055244599
-0.02214583511395506,-0.02391464789084316,1.58803967710828853
-0.02216098659046020,-0.02389041176269072,1.58805177796144315
-0.02214854777816107,-0.02385717112088251,1.58806918436019107
-0.02214532328808645,-0.02385603054464544,1.58808882465683032
-0.02216391139636725,-0.02384836128444048,1.58811016904065871
-0.02215906970097388,-0.02390639077288224,1.58810621728283041
-0.02215710308338287,-0.02398787357548143,1.58809707816650025
-0.02217463979571610,-0.02403565021167826,1.58811920231589743
-0.02218102436614106,-0.02401495581807408,1.58812676153269794
-0.02219385914477087,-0.02391727132924551,1.58810808224766387
-0.02219596031346221,-0.02386317167732716,1.58809040650198785
-0.02218947261641498,-0.02387740896661689,1.58806909640149052
-0.02219093614297961,-0.02389440187592404,1.58806840175085884
-0.02218676284021272,-0.02386553387941085,1.58807407626173136
-0.02218027869501107,-0.02382710632094075,1.58805158062863883
-0.02218994995823317,-0.02377839801071946,1.58802405506553845
-0.02219409590920633,-0.02370658136735536,1.58802756191141148
-0.02220065314516067,-0.02363161537074856,1.58805688265232114
-0.02221134027605753,-0.02356385041882127,1.58806122272952366
-0.02221894618198860,-0.02356690423148942,1.58803265745441258
-0.02224881513578702,-0.02358433632325169,1.58802038366704967
-0.02227416268522701,-0.02354090808504303,1.58802571534989290
-0.02227720818455103,-0.02350184209482225,1.58803350426865619
-0.02226678890734753,-0.02350348026087801,1.58803033559288798
-0.02226359085056880,-0.02353880906546289,1.58801389773718293
-0.02225430872858163,-0.02357907261312095,1.58801478363895887
-0.02223131855254426,-0.02361592037642027,1.58802255539313375
-0.02227076258719995,-0.02508686178177819,1.58800878273419399
-0.02228888621224962,-0.02509330666559835,1.58797861673801788
-0.02229717833381569,-0.02506261243785177,1.58795498311902472
-0.02232672999805741,-0.02506324303294655,1.58795137490661808
-0.02233065522473279,-0.02512109591622621,1.58795222850974604
-0.02231441729419503,-0.02516110280171853,1.58794677682576157
-0.02231649074625135,-0.02519384718049281,1.58794780289443072
-0.02230781211655601,-0.02522371624647875,1.58794377830303168
