32356,3
-0.00156221645176291,0.00064968980140826,-0.01966182994334488
-0.00133800332637624,0.00038503925779234,-0.01295288969900366
-0.00071138881261280,0.01304326864928392,-0.00421578151000593
-0.00048918130505583,0.01888910712197890,-0.00400975867122453
-0.00095853915155764,0.00704242716568666,-0.01349865502293328
-0.00137466091395087,-0.00174046021707058,-0.02465052870817488
-0.00156674089134272,-0.00548259432863500,-0.03222226290800286
-0.00175828422920376,-0.01278911774267626,-0.03573620506444321
-0.00183356954575024,-0.01516893800546795,-0.03721332247945782
-0.00181363257752475,-0.01242812315561412,-0.03761126030090900
-0.00178595467620692,-0.01389823872039528,-0.03425754677869546
-0.00167858857840453,-0.01552336371022635,-0.02959230080909985
-0.00156127506403145,-0.01239737281962965,-0.02699489261760408
-0.00154326845367817,-0.01094829471050648,-0.02703125894490204
-0.00147310210380791,-0.00887346349947364,-0.02663408539648824
-0.00145422114300686,-0.00981979850004279,-0.02543948082265635
-0.00160092199237895,-0.01312947903744112,-0.02937691981725778
-0.00161002746598694,-0.00931151687841007,-0.03320870797395944
-0.00154405925138227,-0.00510753077712344,-0.03385403697618800
-0.00155971000604523,-0.00470031206112189,-0.03500619329545653
-0.00156702314862684,-0.00525537134562573,-0.03533121901047854
-0.00149580484764236,-0.00436433859211932,-0.03237786861496280
-0.00145159918434678,-0.00440213146847931,-0.02850481246805382
-0.00143665189235816,-0.00495283654276150,-0.02484290799686408
-0.00139706323570830,-0.00494635780670436,-0.02140171423352661
-0.00141193024104183,-0.00631621365987776,-0.01953143057591947
-0.00141604669298859,-0.00755308505808141,-0.01719933320464988
-0.00144217403104640,-0.00916352009413594,-0.01651560075571075
-0.00150097161933323,-0.01109732099276473,-0.01717894711333972
-0.00150580049798409,-0.01108647119498378,-0.01655817289674876
-0.00149047546122074,-0.00968890236582035,-0.01533937925820917
-0.00148129420491874,-0.00953586897626669,-0.01478634360685715
-0.00151073315912706,-0.01091235151384780,-0.01406215295810752
-0.00157087143734484,-0.01287071812028619,-0.01377307797647299
-0.00164052784683473,-0.01501599318936288,-0.01187046137276557
-0.00172375863546153,-0.01594725958546350,-0.00953358121000715
-0.00175205626891767,-0.01565527719802804,-0.00847752637366226
-0.00182057450643138,-0.01660658959818973,-0.00745261605785642
-0.00185143909723939,-0.01841617366937864,-0.00758142552293797
-0.00187358683496429,-0.01845716882269949,-0.00759075384632081
-0.00190052302988992,-0.01771748965889022,-0.00750788431191152
-0.00192279277926200,-0.01701064689970804,-0.00735127573117070
-0.00192112374805729,-0.01575362254035907,-0.00729495653223523
-0.00190508431246093,-0.01603723264704652,-0.00782416471328213
-0.00184147252625810,-0.01648291972636633,-0.00916483780112780
-0.00181480082389453,-0.01564257984145837,-0.00993040017125697
-0.00191813961895732,-0.01567458539349468,-0.00883988065944683
-0.00199207407827313,-0.01704744040720480,-0.00795831976395549
-0.00212537572457963,-0.01800348626559004,-0.00625080586580281
-0.00228020948118673,-0.01799346119356607,-0.00336731139456530
-0.00232513870401275,-0.01859160460105515,-0.00212509551646580
-0.00230105762243530,-0.01959070672146342,-0.00238724793700475
-0.00226405775048091,-0.02167510433528273,-0.00349424362260893
-0.00218479245184109,-0.02421471342861249,-0.00494086185088580
-0.00210969950162294,-0.02521660528362277,-0.00586722846226574
-0.00206251664745485,-0.02527866023149149,-0.00655659948387521
-0.00204119688952884,-0.02513099190018350,-0.00674783790499408
-0.00200954804818112,-0.02473152631099659,-0.00705139363657272
-0.00194829982924741,-0.02397334701748601,-0.00731835212886560
-0.00198209051116524,-0.02417788731977199,-0.00666674863817597
-0.00209982015427119,-0.02409398646313947,-0.00451667830368624
-0.00215471982386987,-0.02268128819306418,-0.00287454687452757
-0.00213088608685680,-0.02223332610805717,-0.00359667287014736
-0.00205790944037384,-0.02298080568153227,-0.00514381504724640
-0.00197257717907368,-0.02267219536358444,-0.00580747725050990
-0.00204433527415251,-0.02259885671609585,-0.00590384944946702
-0.00212823224907588,-0.02355884244399021,-0.00585374708015162
-0.00220505880402351,-0.02392869219793160,-0.00562739519381565
-0.00222285713097572,-0.02444568096160001,-0.00528315747541415
-0.00230692972512774,-0.02550231423189336,-0.00432018799594845
-0.00235718568387222,-0.02511976909727669,-0.00317715053031097
-0.00236697985994220,-0.02372417259178534,-0.00244239970928241
-0.00230953916121154,-0.02316082876769066,-0.00205120152480908
-0.00216335006404031,-0.02294359912167777,-0.00197884522256227
-0.00213119098407071,-0.02279065450826418,-0.00201759520532039
-0.00214760117500284,-0.02238927813660163,-0.00227348592645357
-0.00213967209828349,-0.02198858446159891,-0.00251237393271149
-0.00217511075754163,-0.02235880922897563,-0.00205953613623188
-0.00259108128587702,-0.02293963365893752,-0.00106150377587332
-0.00257325028618265,-0.02295457661040059,-0.00044919074803338
-0.00257637698232731,-0.02319131761502828,-0.00016433322915256
-0.00256948417085394,-0.02362762352880310,0.00002505400175300
-0.00254897712404018,-0.02383010130306300,-0.00013846137852324
-0.00254163114036579,-0.02378671053393488,-0.00049544146274248
-0.00263925823187738,-0.02350094285722723,-0.00069637649022274
-0.00274131780258578,-0.02409658387496715,-0.00025774680064707
-0.00284056625545758,-0.02482517551034589,-0.00008101544440447
-0.00292125671323194,-0.02474858367110061,-0.00014925352089123
-0.00298787501858860,-0.02463848054768815,-0.00009971705888223
-0.00296805502193260,-0.02426400747000622,0.00062124099877374
-0.00287850342052929,-0.02318039000034985,0.00099822235239645
-0.00286851844513203,-0.02312834222253580,0.00058153854691702
-0.00290910184109357,-0.02405117312352672,0.00045990386667771
-0.00290277360369306,-0.02432677373567694,0.00035892845201888
-0.00296162862603915,-0.02450936251590041,0.00035496046971833
-0.00302726849983336,-0.02436061984898915,0.00015997197158451
-0.00299007235310421,-0.02454087729711758,-0.00018489266443477
-0.00298608921947639,-0.02465058308241802,-0.00040404087048603
-0.00299297044433979,-0.02381418631384250,-0.00068097115239110
-0.00303912426270776,-0.02273120695684691,-0.00071077121211231
-0.00310348777011845,-0.02154802176356254,-0.00098138750776755
-0.00303343815551988,-0.02102468265176749,-0.00098091247786750
-0.00305398079308467,-0.02028181295783234,-0.00053653044406758
-0.00327320816218937,-0.01921432490803416,-0.00047578431121565
-0.00348441531080519,-0.01948027113704523,-0.00017130115923072
-0.00357377830617345,-0.02012071232587108,-0.00023711010895371
-0.00361145584096694,-0.01976814699831313,-0.00060820959485403
-0.00364361279438180,-0.01951623341310885,-0.00053535015642113
-0.00360401553183600,-0.01959774925356119,-0.00053491418913031
-0.00357373954985729,-0.01909040607995267,-0.00054601171166572
-0.00360209759185601,-0.01851675449918085,-0.00065125725148898
-0.00361760202077009,-0.01813389818517613,-0.00077722304942117
-0.00362662012749373,-0.01823523783869466,-0.00107463457108192
-0.00352914873335849,-0.01881321744493366,-0.00211899046667134
-0.00347742940228216,-0.01909834013598390,-0.00286027102718148
-0.00347214755069776,-0.01897345113338954,-0.00257570389321932
-0.00334008881036688,-0.01916641431271432,-0.00210258668430549
-0.00340712134042260,-0.01940005997217715,-0.00227134119573169
-0.00360182012585084,-0.01960888125203204,-0.00277978245198445
-0.00372925590387887,-0.01995946376635934,-0.00250336121702165
-0.00385845574156431,-0.01978917987133423,-0.00168619750616410
-0.00394806672396206,-0.01959106030410493,-0.00164097856829433
-0.00377393279211192,-0.01935314296680766,-0.00187324688780553
-0.00365911685105358,-0.01884212238119821,-0.00225842936177590
-0.00367895935179256,-0.01790034511287229,-0.00223629910908247
-0.00370884978760285,-0.01746366071819079,-0.00167578914629737
-0.00369154164359188,-0.01773585441374512,-0.00176589870777702
-0.00375220868904819,-0.01780976255899116,-0.00165181208748613
-0.00375827553098549,-0.01776748837303928,-0.00167996743016302
-0.00372432853633486,-0.01763341102207549,-0.00180786264225734
-0.00379957811936059,-0.01756784185040554,-0.00170262833860291
-0.00397506191631836,-0.01797655871696029,-0.00188118665070132
-0.00405114530347918,-0.01833434359996516,-0.00210524416938155
-0.00393242986592901,-0.01841107484798564,-0.00197879679342652
-0.00389922393885257,-0.01857155358306739,-0.00192293835715949
-0.00394989466797804,-0.01895778822134898,-0.00224530089899216
-0.00386359518987771,-0.01928182225161393,-0.00265445258598965
-0.00385698075436467,-0.01912227727601747,-0.00264214979784819
-0.00396594363059390,-0.01859855542068313,-0.00213241165310903
-0.00410752701877062,-0.01799819639990134,-0.00196076640648465
-0.00420872762877473,-0.01773080243560609,-0.00199990960605498
-0.00436637838125476,-0.01784841985631752,-0.00173472133004745
-0.00440923018055223,-0.01828689638893877,-0.00118213139115531
-0.00433214884136635,-0.01845387946408900,-0.00092770963951559
-0.00430084728693859,-0.01851590656084829,-0.00097715545975249
-0.00427558667364283,-0.01902225731124568,-0.00109492086884752
-0.00433882260366890,-0.01944344169416093,-0.00109640242441021
-0.00430129143597553,-0.01971976517318429,-0.00059695869870962
-0.00430789231468507,-0.01978225900607056,0.00012246417323795
-0.00446195215686520,-0.01933857780012766,0.00019039450543887
-0.00463289918846037,-0.01864877163546048,-0.00013515210879409
-0.00459041184957248,-0.01834387072244401,-0.00030502756419504
-0.00472423547961863,-0.01835459138764400,-0.00025157687006271
-0.00490546379488349,-0.01836731114555830,-0.00007592189663015
-0.00492998845145369,-0.01841592603825704,0.00023075231254937
-0.00497600789399798,-0.01857160231244265,0.00085510949506133
-0.00490628267499778,-0.01844097377179604,0.00064535185193457
-0.00478186158554340,-0.01841812573780906,-0.00014460775178816
-0.00473431930238612,-0.01873101321217368,-0.00031715655457318
-0.00488346008891761,-0.01895009275825730,-0.00020654132344121
-0.00523214039306763,-0.01904833663379823,-0.00027895041561375
-0.00544255314166728,-0.01883945079906591,-0.00060975266603309
-0.00545095734377513,-0.01866141563549498,-0.00066842681741714
-0.00545321325660883,-0.01839867717336538,-0.00056085410231227
-0.00560034225836476,-0.01830057213854538,-0.00053698248443863
-0.00574728439620749,-0.01838021796507893,-0.00060907101614210
-0.00594751929310074,-0.01838567921652994,-0.00072165906978409
-0.00626429886568574,-0.01859592783518882,-0.00050392343660425
-0.00658367924060090,-0.01886075752401247,-0.00039518814681075
-0.00683855523192382,-0.01895299292371781,-0.00069692532334180
-0.00689984285362425,-0.01869748610031395,-0.00072656666909082
-0.00688321107901176,-0.01832491671129752,-0.00084184327384755
-0.00705496775666089,-0.01792189344753814,-0.00109559904750048
-0.00713860868490420,-0.01750635382227693,-0.00107878381226744
-0.00721159553606315,-0.01759335718924931,-0.00119833135736818
-0.00724894659543808,-0.01760380641536339,-0.00114117743266301
-0.00734045225024703,-0.01730194987600451,-0.00098264969739308
-0.00740049975755285,-0.01714730784380692,-0.00112019817695179
0.00683223010721494,-0.01737660641523640,-0.00188257570562343
0.00683399654004005,-0.01733260842276580,-0.00180488934150183
0.00675540169729285,-0.01735715799683846,-0.00163533109626898
0.00671967591158804,-0.01726652762293298,-0.00169757959656069
0.00683596051272772,-0.01747675155343677,-0.00165896325936498
0.00688652273660822,-0.01772840693245372,-0.00150621216040048
0.00695164733459619,-0.01759382745199035,-0.00119408012482531
0.00694702648800043,-0.01735807713991196,-0.00141540794606164
0.00684658427705391,-0.01712178355348458,-0.00168440645241422
0.00688366866767448,-0.01697448280502376,-0.00173034708660575
0.00700909669727535,-0.01681346820153896,-0.00158687107953969
0.00700158764924359,-0.01654440397659424,-0.00152761122649389
0.00682760616814494,-0.01642062316986046,-0.00193829332099550
0.00670781956433910,-0.01650877300203589,-0.00204038434454575
0.00670807914918541,-0.01665968252645654,-0.00178802862855467
0.00680979337664652,-0.01694557128032019,-0.00167723842825421
0.00673225536420966,-0.01731283626147042,-0.00188454147525905
0.00657738516325905,-0.01763893578357861,-0.00207022539375378
0.00660506026821829,-0.01774846578629278,-0.00216494191014978
0.00644977492696770,-0.01759450766891403,-0.00262913000905873
0.00636440607629419,-0.01758054107847316,-0.00285071369730067
0.00641969178732338,-0.01748163365653642,-0.00284555026434519
0.00637600920207727,-0.01739457663142594,-0.00287498192160835
0.00622242735713387,-0.01772304848515354,-0.00252268334567658
0.00600240700419882,-0.01799296489972979,-0.00209573421925406
0.00587024480274283,-0.01838571919118761,-0.00159583219677335
0.00572439203501874,-0.01867385148725580,-0.00124426480803479
0.00570511182387637,-0.01849945253011697,-0.00124026248906378
0.00585848385306789,-0.01804212945309998,-0.00099565115228913
0.00582796482557353,-0.01775812728852318,-0.00074330444582447
0.00556451930842240,-0.01793881688608715,-0.00062084058394776
