32356,3
-0.000583973803124977,-0.000420078215259703,-7.87560176074763e-05
-0.000547241733851594,-0.000534967283374371,-5.15555103773953e-05
-0.000550615767418853,-0.000484874396396389,-1.75738954527664e-05
-0.000388134805552373,-0.000294284087574496,-1.7089422368971e-05
-0.000199568844937002,-0.000153962092136758,-5.38587749499705e-05
4.89581848145625e-05,6.03723352664864e-05,-9.74035175357351e-05
0.000256022995381063,0.000250137691766116,-0.000127193987711903
0.000289928438992118,0.000250016618919731,-0.000140619139991391
0.000273138807346995,0.000221310390434361,-0.00014636467240008
0.000179687234925389,0.000137969021345584,-0.000148286252929642
5.8910185494702e-06,-4.98412902894385e-05,-0.000134933119392979
-1.17534147218446e-05,-7.73751935517139e-05,-0.000116107523353292
-0.000100089177651247,-0.000155813687966333,-0.000106057218005378
-0.000136543354601266,-0.000188028817238287,-0.000106369268108723
8.72348706088791e-05,4.51786335704028e-05,-0.000104719177281711
7.4118757008923e-05,2.66498234427683e-05,-9.98440302394117e-05
0.000316751473039843,0.000258343250654457,-0.000115150818853048
0.000777413216456372,0.000741733437863128,-0.000130747310328722
0.000693023055086758,0.000670629752450507,-0.000133658452815961
0.000491676464286968,0.000467418796431639,-0.000138216077615269
0.000560241658518687,0.000535323051985724,-0.000139497705556514
0.000889286759620125,0.000874054105073189,-0.000127787220821059
0.000989970397999413,0.000976316083167176,-0.000112197837637507
0.00078971940706592,0.000771202255099751,-9.71629738367497e-05
0.000915784725396697,0.000899327053008086,-8.32936860676628e-05
0.00127226120998681,0.00125525511266498,-7.57597825671648e-05
0.00121285249361979,0.00118570172474084,-6.61329258786405e-05
0.00123553859461277,0.00120239723076877,-6.32142684132243e-05
0.00166444379525587,0.00163150584894232,-6.58189436442593e-05
0.00187779273241218,0.00184604763544664,-6.34042225075099e-05
0.00182930993863612,0.00180240941753045,-5.85294348766439e-05
0.00166339829512553,0.00163382967981275,-5.6159905904123e-05
0.00176080160501888,0.00172465741308167,-5.31057778293803e-05
0.00205008001346376,0.00201127790834757,-5.18070455796226e-05
0.002309755574199,0.00226228953102528,-4.3840226627295e-05
0.00255257732217791,0.00250565148296903,-3.42030633389106e-05
0.0026056814581861,0.0025599747461598,-2.99100500981028e-05
0.00289997584378279,0.00285470503761087,-2.56830018138029e-05
0.00315534404661552,0.00310403414211984,-2.61002720693938e-05
0.00333200675868005,0.0032835461008907,-2.62084488369083e-05
0.00369971682501559,0.00366100413982785,-2.61634738316124e-05
0.00384126302372946,0.00380780406436381,-2.57074746249455e-05
0.00387260404827803,0.00384403691124122,-2.56397761076952e-05
0.00392805357416578,0.00389842832329397,-2.78715157231413e-05
0.00402587228831033,0.00399573889371879,-3.35198379438211e-05
0.00415067520824951,0.0041263214632987,-3.69450091784441e-05
0.00441974284906967,0.00440004642980338,-3.26257309397e-05
0.00462999592916593,0.00460242277588774,-2.89507151812731e-05
0.00471926709237061,0.00468870163674559,-2.17107506792237e-05
0.00470501251890171,0.00466953896658793,-9.51811526153526e-06
0.00448717013306526,0.00444538304984038,-4.0093092225515e-06
0.00437265395522945,0.00432419466264634,-4.92974009837715e-06
0.00442762930388723,0.00436499827209771,-9.39308666787216e-06
0.00423941974963528,0.00415986983787578,-1.52469820457531e-05
0.00402536604616872,0.00393603760043342,-1.91250049418708e-05
0.00403355373819684,0.00393950490603334,-2.2065811757542e-05
0.00398224180953683,0.00388655820788166,-2.29145310772228e-05
0.00391988273361201,0.00382325111126774,-2.42740016064775e-05
0.00380367738793638,0.00370093013815196,-2.55268945537641e-05
0.00384338260731851,0.0037394079021742,-2.26939376910694e-05
0.00403329896192048,0.00393299734967182,-1.33746068881906e-05
0.00405082094585447,0.00395678853108864,-6.38675496313909e-06
0.00415213173077477,0.00405469896193922,-9.55827602811335e-06
0.00408564061351067,0.0039818421044717,-1.62270106927493e-05
0.00391112571122431,0.00380250772842938,-1.9166159543395e-05
0.00419838084098476,0.00409436757488185,-1.95342769282401e-05
0.00450420831451858,0.00440068695521786,-1.91836950152626e-05
0.0047566130088391,0.00465481755794877,-1.81215099025212e-05
0.00487123801946936,0.00476660732086743,-1.65556043740141e-05
0.00503217963890604,0.00492434591309275,-1.2192570460249e-05
0.00509988942674474,0.00499093752581117,-7.15196581558701e-06
0.00500005162772751,0.00489390072222992,-3.9719427682395e-06
0.00473412121255467,0.00462394464836224,-2.2691453845171e-06
0.00430271014155888,0.00418341731094853,-2.01048192778159e-06
0.00419195280715311,0.00407006027544979,-2.21887492810386e-06
0.00424532981714613,0.00412512636537818,-3.37087268853854e-06
0.00424963079728942,0.0041292441399769,-4.46484500771642e-06
0.00436607141084775,0.00424447416500639,-2.37283873089308e-06
0.00786147380980337,0.00418744887028086,0.000124532747137916
0.00780354746541182,0.00412757669142599,0.00013934524187882
0.00781404890473623,0.00413345655695806,0.000146359833440754
0.00780974663169944,0.00411707605294008,0.000151168117274691
0.00776725567069798,0.00406610704036495,0.00014730183399776
0.00782975202696925,0.00412904754374313,0.000138648925720038
0.00810628707990617,0.00443209202073055,0.000133684646275994
0.0085203803568163,0.00485656116653059,0.000144725774244371
0.00881282687392278,0.00514975706546547,0.000149431617489638
0.00904180177032037,0.00539679982821939,0.000147760879454197
0.00921746088735842,0.00558810324001593,0.000148916262943737
0.00912504133293357,0.00549585811854908,0.000166272531148671
0.00881322455709191,0.0051898182097525,0.000174935491971669
0.00881416627568988,0.00519179154515172,0.00016475978940772
0.00903981530311267,0.00540803831527487,0.000162287318081124
0.00903922273706357,0.00539970975614725,0.000159963751465739
0.00929035798638473,0.00566102002087855,0.000159991147084136
0.00946969936074126,0.00585511243233727,0.000155157532953289
0.00940923149139746,0.00578504854747013,0.000146822940348315
0.00948715776173059,0.005864440664728,0.000141535179087874
0.00948316578132091,0.00588104800026975,0.000134324697010743
0.00955101994094007,0.00598074956874894,0.000133023488417183
0.00968415742390882,0.00615226119323894,0.000125731562733119
0.0095575313676438,0.00602608173789845,0.00012552026534565
0.00955844845222226,0.00604572068790762,0.000136032637743587
0.0100722241265383,0.0066151606453261,0.000136688651806511
0.0105643906531736,0.00712898595971663,0.000144020379976364
0.0107991486408818,0.00736065522114115,0.000142612352946052
0.0109506619647383,0.00752419736259998,0.000133187431303094
0.011015904207129,0.00759823795890752,0.000134799237864819
0.0109233841259387,0.00749741858941349,0.000134915920289547
0.0109005552705734,0.00748647750847908,0.000134389385697198
0.0109733459009528,0.00757686678978545,0.000131429381242982
0.0110181509922278,0.00763365906757879,0.000128079630081279
0.0111003307755255,0.00771555830767938,0.000120721977011692
0.0109750946313742,0.0075677212658819,9.52743047868292e-05
0.0109195609995453,0.00750251831671763,7.71018882827443e-05
0.0108847838478534,0.00746838278144719,8.41078045109232e-05
0.0106682799806741,0.00723263679592111,9.60761821853529e-05
0.0108315090579598,0.00739683402819399,9.19370384362463e-05
0.0113437016355558,0.00792901114166723,7.92021633510624e-05
0.0116163785491287,0.00820608875220563,8.61273372632282e-05
0.0118370493146103,0.00844098580168869,0.000106255066617214
0.0120290604189584,0.00864626588151892,0.00010717109621053
0.0117613334410765,0.00836543027755542,0.000101431736159949
0.0115259756397284,0.00813056536810987,9.17046837343913e-05
0.0115492014024849,0.00817928489920376,9.17689710552733e-05
0.0116725643880184,0.00831441122958887,0.000105484139308766
0.0116431843529464,0.00827553149330207,0.000103384010381742
0.0117687115050986,0.00840427942072037,0.000106199660851162
0.0118491805097642,0.00848661396879003,0.00010543529788803
0.0117797226037304,0.0084155050618029,0.000102203282750334
0.0119683150013815,0.00860822145717241,0.000104710543549901
0.0123387248567875,0.00898456812018142,0.000100230101083084
0.0125027250679529,0.00914601511627109,9.46874197202208e-05
0.0123217626429057,0.00895267103243895,9.8006520461993e-05
0.0122515707958744,0.00887418083139998,9.95242967599006e-05
0.0123591342115933,0.00897475497671609,9.1566941179606e-05
0.0122780529130264,0.00887740246915022,8.14551140516185e-05
0.0122631535622489,0.0088646913034137,8.1685790833045e-05
0.0124917079157223,0.00911515099068094,9.42355597962031e-05
0.0127725250394301,0.00942213738777668,9.81706353872881e-05
