32356,3
-0.00000991788111462,-0.00000174391827810,0.00000000000000000
-0.00001153398608408,0.00000113687096935,0.00000000012564384
-0.00001113446439378,0.00000162858605448,0.00000001418470373
-0.00001089704687023,0.00000157175751754,0.00000001376764416
-0.00001086863364873,0.00000154959932696,0.00000001461777530
-0.00001086137737882,0.00000155296025035,0.00000001637552487
-0.00001086025812846,0.00000155260439579,0.00001368472036342
-0.00001086025552324,0.00000155271745156,0.00001910386078185
-0.00001086026043477,0.00000155271052593,0.00001910221260298
-0.00001086026314515,0.00000155270894649,0.00001909944385178
-0.00001086026425507,0.00000155270873115,0.00001987175398764
-0.00001086026428312,0.00000155270877132,0.00001987128290430
-0.00001086026430567,0.00000155270877430,0.00001987051826696
-0.00001086026430978,0.00000155270876729,0.00001987034663156
-0.00001086026428599,0.00000155270876144,0.00001988464864044
-0.00001086026428758,0.00000155270876560,0.00001988459780663
-0.00001086026426554,0.00000155270878170,0.00001988498292400
-0.00001086026421951,0.00000155270876293,0.00001988544301323
-0.00001086026422598,0.00000155270874705,0.00001989555053537
-0.00001086026424523,0.00000155270874491,0.00001989546518780
-0.00001086026423861,0.00000155270874715,0.00001989775181560
-0.00001086026420623,0.00000155270874127,0.00001989780903094
-0.00001086026419689,0.00000155270874340,0.00001989899822503
-0.00001086026421739,0.00000155270874655,0.00001989898525388
-0.00001086026420540,0.00000155270874598,0.00001989898995486
-0.00001086026417120,0.00000155270875560,0.00001989899747437
-0.00001086026417822,0.00000155270877191,0.00001989913114761
-0.00001086026417677,0.00000155270878438,0.00001989913127979
-0.00001086026413501,0.00000155270880009,0.00001989913324555
-0.00001086026411411,0.00000155270880668,0.00001989916191583
-0.00001086026411882,0.00000155270879437,0.00001989916184208
-0.00001086026413537,0.00000155270879290,0.00001989916167632
-0.00001086026412660,0.00000155270881159,0.00001989916565714
-0.00001086026409886,0.00000155270883009,0.00001989916576200
-0.00001086026407505,0.00000155270886425,0.00001989916741801
-0.00001086026405292,0.00000155270887309,0.00001989916745063
-0.00001086026404835,0.00000155270886986,0.00001989916745495
-0.00001086026402039,0.00000155270887968,0.00001989916746850
-0.00001086026399560,0.00000155270890430,0.00001989916774035
-0.00001086026397828,0.00000155270890476,0.00001989916774354
-0.00001086026394168,0.00000155270889709,0.00001989916804893
-0.00001086026392768,0.00000155270888879,0.00001989916805002
-0.00001086026392432,0.00000155270887377,0.00001989916805018
-0.00001086026391821,0.00000155270887737,0.00001989916805033
-0.00001086026390653,0.00000155270888328,0.00001989916818941
-0.00001086026389290,0.00000155270887273,0.00001989916818968
-0.00001086026386815,0.00000155270887286,0.00001989916819001
-0.00001086026384917,0.00000155270890233,0.00001989916839175
-0.00001086026384372,0.00000155270891489,0.00001989916839189
-0.00001086026384990,0.00000155270892854,0.00001989916856804
-0.00001086026387351,0.00000155270893666,0.00001989916856767
-0.00001086026388455,0.00000155270895115,0.00001989916856756
-0.00001086026387809,0.00000155270899392,0.00001989916869970
-0.00001086026389496,0.00000155270903257,0.00001989916869941
-0.00001086026391458,0.00000155270904815,0.00001989916869923
-0.00001086026391249,0.00000155270905848,0.00001989916886024
-0.00001086026391716,0.00000155270905619,0.00001989916886017
-0.00001086026392267,0.00000155270904986,0.00001989916886013
-0.00001086026393326,0.00000155270905273,0.00001989916896394
-0.00001086026393053,0.00000155270905592,0.00001989916896399
-0.00001086026391545,0.00000155270905374,0.00001989916896412
-0.00001086026391602,0.00000155270902882,0.00001989916896413
-0.00001086026390498,0.00000155270903720,0.00001989916907353
