15,15
0.979748378356085,0.085515797090044,0.62406008817369,0.106761861607241,0.609866648422558,0.0596188675796392,0.453797708726919,0.291984079961715,0.422835615008808,0.032600820530528,0.120611613297162,0.906308150649733,0.699887849928292,0.778802241824093,0.676122303863752
0.438869973126103,0.262482234698333,0.679135540865748,0.65375734866856,0.617666389588455,0.681971904149063,0.432391503783462,0.43165117024872,0.547870901214845,0.56119979270966,0.589507484695059,0.879653724481905,0.638530758271838,0.423452918962738,0.289064571674477
0.111119223440599,0.801014622769739,0.395515215668593,0.49417393663927,0.859442305646212,0.0424311375007417,0.825313795402046,0.0154871256360189,0.942736984276934,0.88186650045181,0.226187679752676,0.817760559370642,0.0336038360664295,0.0908232857874395,0.671808165414215
0.258064695912067,0.0292202775621463,0.367436648544477,0.779051723231275,0.805489424529686,0.0714454646006424,0.083469814858914,0.984063724379154,0.417744104316662,0.669175304534394,0.384619124369411,0.260727999055465,0.0688060991180512,0.266471490779072,0.695140499551737
0.408719846112552,0.928854139478045,0.987982003161633,0.715037078400694,0.576721515614685,0.521649842464284,0.133171007607162,0.167168409914656,0.983052466469856,0.190433267179954,0.582986382747674,0.594356250664331,0.319599735180496,0.153656717591307,0.0679927684700106
0.594896074008614,0.730330862855453,0.0377388662395521,0.903720560556316,0.182922469414914,0.096730025780867,0.173388613119006,0.106216344928664,0.301454948712065,0.368916546063895,0.251806122472313,0.0225125927402318,0.530864280694127,0.281005302533871,0.254790156597005
0.262211747780845,0.488608973803579,0.885168008202475,0.890922504330789,0.239932010568717,0.818148553859625,0.390937802323735,0.372409740055537,0.701098755900926,0.460725937260412,0.290440664276979,0.425259320214135,0.654445707757066,0.440085139001721,0.224040030824219
0.602843089382083,0.578525061023439,0.913286827639239,0.334163052737496,0.886511933076101,0.817547092079286,0.83137974283907,0.198118402542975,0.666338851584426,0.98163795097075,0.617090884393223,0.312718886820616,0.407619197041153,0.527142741760652,0.667832727013717
0.711215780433683,0.237283579771521,0.796183873585212,0.698745832334794,0.0286741524641061,0.722439592366842,0.80336439160244,0.489687638016024,0.539126465042857,0.156404952226563,0.265280909810029,0.16148474431175,0.819981222781941,0.457424365687674,0.844392156527205
0.22174673401724,0.458848828179931,0.0987122786555743,0.197809826685929,0.489901388512224,0.149865442477967,0.0604711791698936,0.339493413390758,0.698105520180308,0.855522805845911,0.824376266688835,0.178766186752368,0.718358943205884,0.875371598604185,0.344462411301042
0.117417650855806,0.963088539286913,0.261871183870716,0.0305409463046367,0.167927145682257,0.659605252908307,0.399257770613576,0.951630464777727,0.666527913402587,0.644764536870088,0.98266339972195,0.422885689100085,0.968649330231094,0.518052108361104,0.780519652731358
0.296675873218327,0.546805718738968,0.335356839962797,0.744074260367462,0.978680649641159,0.518594942510538,0.526875830508296,0.920332039836564,0.178132454400338,0.376272210278832,0.730248792267598,0.0942293388877347,0.531333906565674,0.943622624548388,0.675332065747
0.318778301925882,0.521135830804001,0.679727951377338,0.500022435590201,0.712694471678914,0.972974554763863,0.416799467930787,0.0526769976807926,0.128014399720173,0.190923695236303,0.343877004114983,0.598523668756741,0.32514568182056,0.637709098072174,0.00671531431847749
0.424166759713807,0.231594386708524,0.13655313735537,0.47992214114606,0.500471624154843,0.648991492712356,0.656859890973707,0.737858095516997,0.999080394761361,0.428252992979386,0.584069333278452,0.470924256358334,0.105629203329022,0.957693939841583,0.602170487581795
0.507858284661118,0.488897743920167,0.72122749858174,0.904722238067363,0.471088374541939,0.800330575352401,0.627973359190104,0.269119426398556,0.171121066356432,0.482022061031856,0.107769015243743,0.695949313301608,0.610958658746201,0.24070703548016,0.386771194520985
